
Group Lesion
Experiment:, list18, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.050 0.950, 0.050 0.333 ],Novel: , [ 0.333 0.333, 0.333 0.050, 0.950 0.667, 0.667 0.667 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] Stim Pair 13:,Sample: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ],Novel: , [ 0.667 0.950, 0.333 0.667, 0.950 0.667, 0.050 0.333 ] Stim Pair 14:,Sample: , [ 0.333 0.333, 0.667 0.333, 0.950 0.950, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.667, 0.950 0.050, 0.050 0.050 ] Stim Pair 15:,Sample: , [ 0.950 0.050, 0.667 0.950, 0.050 0.333, 0.333 0.050 ],Novel: , [ 0.050 0.050, 0.950 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 16:,Sample: , [ 0.050 0.950, 0.667 0.667, 0.667 0.333, 0.950 0.333 ],Novel: , [ 0.333 0.950, 0.050 0.950, 0.333 0.333, 0.667 0.050 ] Stim Pair 17:,Sample: , [ 0.950 0.050, 0.950 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.050, 0.667 0.050, 0.950 0.667, 0.333 0.667 ] Stim Pair 18:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.667 0.950, 0.050 0.950 ],Novel: , [ 0.333 0.333, 0.667 0.950, 0.050 0.050, 0.950 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 82.893063, 81.765678, 82.893063, 18.814959, 66.591691, 58279.366136, 111844.826246, 58789.749257, 77517.148144, 76607.772446, 0.000952, , [114 15], [95 182], [191 4], [117 33]
 11, Sample, 79.301931, 82.893063, 82.893063, 82.893063, 81.995280, 109785.942620, 77452.432319, 58789.749257, 77425.667591, 80863.447947, 0.001068, 0.183100, [115 149], [7 105], [191 4], [32 89]
 11, Novel, 80.012488, 82.893063, 31.598188, 82.893063, 69.349201, 109533.618386, 77303.294673, 77340.743265, 112143.455010, 94080.277834, 0.000738, , [75 150], [131 19], [39 150], [157 48]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.319376, 81.999641, 58372.760292, 58555.319247, 112048.400323, 77493.679895, 76617.539939, 0.001150, 0.011037, [117 51], [95 31], [63 178], [66 116]
 12, Novel, 77.991915, 82.893063, 78.278920, 82.893063, 80.514241, 58040.693131, 77355.574639, 77414.618024, 77314.496216, 72531.345503, 0.001125, , [1 80], [189 63], [48 77], [8 42]
 13, Sample, 77.991915, 82.893063, 78.278920, 82.893063, 80.514241, 58040.693131, 77355.574639, 77414.618024, 77314.496216, 72531.345503, 0.001125, 0.292040, [1 80], [189 63], [48 77], [8 42]
 13, Novel, 20.045193, 80.835395, 31.598188, 82.893063, 53.842960, 76662.396231, 111598.521790, 77340.743265, 77425.667591, 85756.832219, 0.000616, , [171 53], [31 88], [39 150], [32 89]
 14, Sample, 80.012488, 81.765678, 75.470377, 78.841948, 79.022623, 109533.618386, 111844.826246, 58690.478247, 77570.208654, 89409.782883, 0.000941, 0.122355, [75 150], [95 182], [40 148], [24 65]
 14, Novel, 77.161067, 19.005372, 16.149765, 82.893063, 48.802317, 76436.738570, 77511.668873, 58581.906013, 58670.520341, 67800.208449, 0.000736, , [167 10], [69 122], [148 92], [132 63]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58279.366136, 77566.989749, 77553.620272, 77314.496216, 72678.618093, 0.001158, 0.369536, [114 15], [91 22], [149 104], [8 42]
 15, Novel, 77.991915, 19.005372, 20.878752, 30.619944, 37.123996, 58040.693131, 77511.668873, 77442.164656, 111835.512842, 81207.509876, 0.000533, , [1 80], [69 122], [183 124], [54 118]
 16, Sample, 75.543079, 82.758169, 82.893063, 78.604795, 79.949777, 58070.133370, 112024.686110, 112048.400323, 77458.090446, 89900.327562, 0.000949, 0.039313, [33 179], [100 26], [63 178], [102 189]
 16, Novel, 82.893063, 82.893063, 80.848179, 22.266563, 67.225217, 76611.984791, 58555.319247, 112087.108056, 77239.346175, 81123.439567, 0.000877, , [177 41], [95 31], [124 161], [96 117]
 17, Sample, 82.893063, 78.582457, 82.893063, 82.893063, 81.815412, 58279.366136, 58824.853105, 77553.198659, 58670.520341, 63331.984560, 0.001310, 0.309054, [114 15], [117 50], [24 2], [132 63]
 17, Novel, 77.161067, 82.893063, 31.598188, 31.089529, 55.685462, 76436.738570, 77452.432319, 77340.743265, 112050.500744, 85820.103725, 0.000691, , [167 10], [7 105], [39 150], [59 123]
 18, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76611.984791, 77452.432319, 77497.855781, 58810.882613, 72593.288876, 0.001158, 0.014111, [177 41], [7 105], [5 49], [115 120]
 18, Novel, 80.012488, 82.893063, 75.782792, 82.893063, 80.395352, 109533.618386, 77566.989749, 58723.894624, 58672.701822, 76124.301145, 0.001126, , [75 150], [91 22], [102 116], [69 184]
