
Group Lesion
Experiment:, list18, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.050 0.950, 0.050 0.333 ],Novel: , [ 0.333 0.333, 0.333 0.050, 0.950 0.667, 0.667 0.667 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] Stim Pair 13:,Sample: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ],Novel: , [ 0.667 0.950, 0.333 0.667, 0.950 0.667, 0.050 0.333 ] Stim Pair 14:,Sample: , [ 0.333 0.333, 0.667 0.333, 0.950 0.950, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.667, 0.950 0.050, 0.050 0.050 ] Stim Pair 15:,Sample: , [ 0.950 0.050, 0.667 0.950, 0.050 0.333, 0.333 0.050 ],Novel: , [ 0.050 0.050, 0.950 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 16:,Sample: , [ 0.050 0.950, 0.667 0.667, 0.667 0.333, 0.950 0.333 ],Novel: , [ 0.333 0.950, 0.050 0.950, 0.333 0.333, 0.667 0.050 ] Stim Pair 17:,Sample: , [ 0.950 0.050, 0.950 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.050, 0.667 0.050, 0.950 0.667, 0.333 0.667 ] Stim Pair 18:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.667 0.950, 0.050 0.950 ],Novel: , [ 0.333 0.333, 0.667 0.950, 0.050 0.050, 0.950 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 82.893063, 80.346335, 82.893063, 21.589782, 66.930561, 58343.830299, 111648.925910, 58657.187826, 77428.743550, 76519.671896, 0.000958, , [194 138], [136 165], [158 92], [34 163]
 11, Sample, 79.754272, 82.893063, 82.893063, 82.893063, 82.108366, 109818.589769, 77379.170364, 58657.187826, 77390.722688, 80811.417662, 0.001070, 0.204945, [185 37], [39 154], [158 92], [90 151]
 11, Novel, 79.871970, 82.893063, 22.142165, 82.893063, 66.950065, 109783.189158, 77340.762328, 77323.790685, 112087.758439, 94133.875153, 0.000706, , [183 4], [161 192], [102 199], [182 19]
 12, Sample, 82.893063, 82.893063, 82.893063, 78.314385, 81.748394, 58054.756432, 58693.802137, 112119.902361, 77412.374527, 76570.208864, 0.001148, 0.011931, [41 62], [129 113], [47 191], [43 48]
 12, Novel, 76.682129, 82.893063, 79.537836, 82.893063, 80.501523, 58291.277707, 77409.092935, 77574.846699, 77382.689627, 72664.476742, 0.001121, , [163 192], [115 78], [130 89], [108 37]
 13, Sample, 76.682129, 82.893063, 79.537836, 82.893063, 80.501523, 58291.277707, 77409.092935, 77574.846699, 77382.689627, 72664.476742, 0.001121, 0.310345, [163 192], [115 78], [130 89], [108 37]
 13, Novel, 22.228290, 79.341206, 22.142165, 82.893063, 51.651181, 76295.462387, 111654.301665, 77323.790685, 77390.722688, 85666.069356, 0.000590, , [170 131], [171 18], [102 199], [90 151]
 14, Sample, 79.871970, 80.346335, 75.679298, 78.454630, 78.588058, 109783.189158, 111648.925910, 58609.255555, 77490.810953, 89383.045394, 0.000938, 0.091581, [183 4], [136 165], [93 170], [41 71]
 14, Novel, 78.878299, 29.700231, 17.480707, 82.893063, 52.238075, 76765.374694, 77348.834714, 58726.452003, 58692.626272, 67883.321921, 0.000780, , [82 89], [21 111], [99 4], [134 143]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58343.830299, 77464.079407, 77490.008217, 77382.689627, 72670.151888, 0.001158, 0.351531, [194 138], [132 18], [152 136], [108 37]
 15, Novel, 76.682129, 29.700231, 20.190883, 29.252116, 38.956340, 58291.277707, 77348.834714, 77245.379220, 111870.375243, 81188.966721, 0.000556, , [163 192], [21 111], [190 25], [88 43]
 16, Sample, 76.484957, 81.387377, 82.893063, 77.452907, 79.554576, 58021.944644, 111774.504128, 112119.902361, 77442.010642, 89839.590444, 0.000946, 0.044725, [63 66], [138 144], [47 191], [43 96]
 16, Novel, 82.893063, 82.893063, 81.339553, 18.435432, 66.390278, 76405.109789, 58693.802137, 112036.904878, 77314.571482, 81112.597072, 0.000865, , [33 144], [129 113], [37 8], [43 192]
 17, Sample, 82.893063, 76.589314, 82.893063, 82.893063, 81.317126, 58343.830299, 58706.029605, 77430.671121, 58692.626272, 63293.289324, 0.001302, 0.316105, [194 138], [19 110], [2 29], [134 143]
 17, Novel, 78.878299, 82.893063, 22.142165, 35.969554, 54.970770, 76765.374694, 77379.170364, 77323.790685, 111963.647280, 85857.995756, 0.000677, , [82 89], [39 154], [102 199], [42 46]
 18, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76405.109789, 77379.170364, 77328.280709, 58745.684813, 72464.561419, 0.001160, 0.015127, [33 144], [39 154], [60 184], [55 139]
 18, Novel, 79.871970, 82.893063, 75.838050, 82.893063, 80.374037, 109783.189158, 77464.079407, 58733.266848, 58703.234499, 76170.942478, 0.001125, , [183 4], [132 18], [55 178], [60 167]
