
Group Lesion
Experiment:, list18, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.050 0.950, 0.050 0.333 ],Novel: , [ 0.333 0.333, 0.333 0.050, 0.950 0.667, 0.667 0.667 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] Stim Pair 13:,Sample: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ],Novel: , [ 0.667 0.950, 0.333 0.667, 0.950 0.667, 0.050 0.333 ] Stim Pair 14:,Sample: , [ 0.333 0.333, 0.667 0.333, 0.950 0.950, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.667, 0.950 0.050, 0.050 0.050 ] Stim Pair 15:,Sample: , [ 0.950 0.050, 0.667 0.950, 0.050 0.333, 0.333 0.050 ],Novel: , [ 0.050 0.050, 0.950 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 16:,Sample: , [ 0.050 0.950, 0.667 0.667, 0.667 0.333, 0.950 0.333 ],Novel: , [ 0.333 0.950, 0.050 0.950, 0.333 0.333, 0.667 0.050 ] Stim Pair 17:,Sample: , [ 0.950 0.050, 0.950 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.050, 0.667 0.050, 0.950 0.667, 0.333 0.667 ] Stim Pair 18:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.667 0.950, 0.050 0.950 ],Novel: , [ 0.333 0.333, 0.667 0.950, 0.050 0.050, 0.950 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 82.893063, 81.865733, 82.893063, 19.682219, 66.833520, 58325.325097, 111780.903321, 58815.482319, 77378.333966, 76575.011176, 0.000954, , [31 83], [109 142], [54 195], [161 129]
 11, Sample, 80.823794, 82.893063, 82.893063, 82.893063, 82.375746, 109778.070417, 77446.272911, 58815.482319, 77389.022727, 80857.212094, 0.001072, 0.207470, [150 23], [144 117], [54 195], [55 71]
 11, Novel, 81.475258, 82.893063, 20.005397, 82.893063, 66.816695, 109496.790696, 77436.279371, 77176.504184, 112006.300706, 94028.968739, 0.000703, , [104 2], [196 34], [190 142], [164 25]
 12, Sample, 82.893063, 82.893063, 82.893063, 66.698984, 78.844544, 58289.836601, 58696.599009, 111911.127196, 77367.578746, 76566.285388, 0.001109, -0.005633, [172 143], [61 19], [37 198], [40 183]
 12, Novel, 77.064177, 82.893063, 78.784617, 82.893063, 80.408730, 58052.279809, 77422.416700, 77360.124094, 77410.123700, 72561.236076, 0.001122, , [5 55], [133 66], [15 154], [43 81]
 13, Sample, 77.064177, 82.893063, 78.784617, 82.893063, 80.408730, 58052.279809, 77422.416700, 77360.124094, 77410.123700, 72561.236076, 0.001122, 0.311195, [5 55], [133 66], [15 154], [43 81]
 13, Novel, 22.975488, 81.190506, 20.005397, 82.893063, 51.766114, 76533.048285, 111708.823973, 77176.504184, 77389.022727, 85701.849792, 0.000589, , [101 130], [51 115], [190 142], [55 71]
 14, Sample, 81.475258, 81.865733, 76.542980, 77.186424, 79.267599, 109496.790696, 111780.903321, 58566.955346, 77422.560099, 89316.802366, 0.000945, 0.085606, [104 2], [109 142], [197 116], [15 112]
 14, Novel, 78.154199, 29.042132, 21.929348, 82.893063, 53.004686, 76486.908507, 77294.401646, 58521.488760, 58710.704870, 67753.375945, 0.000796, , [197 38], [33 161], [19 50], [99 148]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58325.325097, 77440.696047, 77599.210279, 77410.123700, 72693.838781, 0.001158, 0.350975, [31 83], [141 147], [117 191], [43 81]
 15, Novel, 77.064177, 29.042132, 20.292720, 29.028755, 38.856946, 58052.279809, 77294.401646, 77407.007722, 111973.020063, 81181.677310, 0.000556, , [5 55], [33 161], [197 23], [87 86]
 16, Sample, 75.966617, 82.303936, 82.893063, 76.590488, 79.438526, 58009.969552, 111788.562955, 111911.127196, 77522.261970, 89807.980418, 0.000944, 0.042100, [150 38], [130 154], [37 198], [105 108]
 16, Novel, 82.893063, 82.893063, 81.065721, 19.388723, 66.560142, 76520.645078, 58696.599009, 112053.464830, 77387.836758, 81164.636419, 0.000867, , [61 22], [61 19], [98 34], [174 57]
 17, Sample, 82.893063, 76.692061, 82.893063, 82.893063, 81.342813, 58325.325097, 58659.310074, 77572.498518, 58710.704870, 63316.959640, 0.001302, 0.329388, [31 83], [34 159], [123 70], [99 148]
 17, Novel, 78.154199, 82.893063, 20.005397, 30.914653, 52.991828, 76486.908507, 77446.272911, 77176.504184, 111846.911152, 85739.149188, 0.000657, , [197 38], [144 117], [190 142], [149 145]
 18, Sample, 82.893063, 82.893063, 82.893063, 79.722835, 82.100506, 76520.645078, 77446.272911, 77368.929746, 58689.987640, 72506.458843, 0.001146, 0.003717, [61 22], [144 117], [168 141], [39 178]
 18, Novel, 81.475258, 82.893063, 77.864411, 82.893063, 81.281449, 109496.790696, 77440.696047, 58787.488125, 58771.520850, 76124.123930, 0.001137, , [104 2], [141 147], [112 189], [137 184]
