
Group Lesion
Experiment:, list18, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.050 0.950, 0.050 0.333 ],Novel: , [ 0.333 0.333, 0.333 0.050, 0.950 0.667, 0.667 0.667 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] Stim Pair 13:,Sample: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ],Novel: , [ 0.667 0.950, 0.333 0.667, 0.950 0.667, 0.050 0.333 ] Stim Pair 14:,Sample: , [ 0.333 0.333, 0.667 0.333, 0.950 0.950, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.667, 0.950 0.050, 0.050 0.050 ] Stim Pair 15:,Sample: , [ 0.950 0.050, 0.667 0.950, 0.050 0.333, 0.333 0.050 ],Novel: , [ 0.050 0.050, 0.950 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 16:,Sample: , [ 0.050 0.950, 0.667 0.667, 0.667 0.333, 0.950 0.333 ],Novel: , [ 0.333 0.950, 0.050 0.950, 0.333 0.333, 0.667 0.050 ] Stim Pair 17:,Sample: , [ 0.950 0.050, 0.950 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.050, 0.667 0.050, 0.950 0.667, 0.333 0.667 ] Stim Pair 18:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.667 0.950, 0.050 0.950 ],Novel: , [ 0.333 0.333, 0.667 0.950, 0.050 0.050, 0.950 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 82.893063, 80.706586, 82.893063, 23.653825, 67.536634, 58231.673484, 111803.924785, 58760.308687, 77411.449464, 76551.839105, 0.000965, , [98 195], [4 181], [162 147], [106 200]
 11, Sample, 80.117395, 82.893063, 82.893063, 67.701727, 78.401312, 109691.155133, 77462.964696, 58760.308687, 77504.380106, 80854.702156, 0.001021, 0.169223, [67 66], [102 78], [162 147], [27 128]
 11, Novel, 79.688895, 82.893063, 28.255872, 82.893063, 68.432723, 109881.150491, 77391.018143, 77271.409303, 111964.812413, 94127.097587, 0.000726, , [146 113], [139 137], [106 200], [190 127]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.947183, 82.156593, 58004.891338, 58695.307388, 111865.617090, 77620.963273, 76546.694772, 0.001153, 0.019936, [71 112], [118 178], [94 200], [157 151]
 12, Novel, 75.741653, 82.893063, 76.782305, 82.893063, 79.577521, 58332.021413, 77471.098429, 77340.989936, 77413.893797, 72639.500893, 0.001108, , [52 88], [166 194], [40 92], [81 19]
 13, Sample, 75.741653, 82.893063, 76.782305, 82.893063, 79.577521, 58332.021413, 77471.098429, 77340.989936, 77413.893797, 72639.500893, 0.001108, 0.329718, [52 88], [166 194], [40 92], [81 19]
 13, Novel, 20.501627, 81.150934, 28.255872, 67.701727, 49.402540, 76299.173033, 111750.122155, 77271.409303, 77504.380106, 85706.271149, 0.000559, , [138 73], [76 156], [106 200], [27 128]
 14, Sample, 79.688895, 80.706586, 76.895262, 77.248360, 78.634776, 109881.150491, 111803.924785, 58657.781714, 77606.864117, 89487.430276, 0.000938, 0.112621, [146 113], [4 181], [104 1], [32 130]
 14, Novel, 76.258912, 20.281684, 19.144784, 82.893063, 49.644611, 76756.795841, 77352.273591, 58534.387124, 58758.071485, 67850.382010, 0.000748, , [190 53], [102 106], [18 135], [178 20]
 15, Sample, 82.893063, 82.893063, 76.176657, 82.893063, 81.213962, 58231.673484, 77542.191906, 77512.539893, 77413.893797, 72675.074770, 0.001137, 0.372023, [98 195], [197 130], [169 31], [81 19]
 15, Novel, 75.741653, 20.281684, 20.254745, 28.879758, 36.289460, 58332.021413, 77352.273591, 77396.558615, 111773.559037, 81213.603164, 0.000520, , [52 88], [102 106], [44 126], [23 135]
 16, Sample, 75.308130, 81.932370, 82.893063, 77.913439, 79.511751, 58131.681397, 111909.614932, 111865.617090, 77337.397673, 89811.077773, 0.000944, 0.041426, [183 138], [192 3], [94 200], [12 184]
 16, Novel, 82.893063, 82.893063, 81.316826, 19.595895, 66.674712, 76509.879476, 58695.307388, 111955.928335, 77261.537081, 81105.663070, 0.000869, , [158 4], [118 178], [115 172], [164 70]
 17, Sample, 82.893063, 76.163735, 82.893063, 82.893063, 81.210731, 58231.673484, 58724.186569, 77519.541073, 58758.071485, 63308.368153, 0.001300, 0.317947, [98 195], [93 103], [174 33], [178 20]
 17, Novel, 76.258912, 82.893063, 28.255872, 29.382007, 54.197464, 76756.795841, 77462.964696, 77271.409303, 112119.320809, 85902.622662, 0.000673, , [190 53], [102 78], [106 200], [200 26]
 18, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76509.879476, 77462.964696, 77469.967815, 58890.650775, 72583.365691, 0.001158, 0.015723, [158 4], [102 78], [7 80], [119 33]
 18, Novel, 79.688895, 82.893063, 75.107289, 82.893063, 80.145578, 109881.150491, 77542.191906, 58698.112426, 58625.238750, 76186.673393, 0.001122, , [146 113], [197 130], [187 1], [140 37]
