
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 75.856687, 78.048483, 77.232329, 75.493086, 76.657646, 58204.766726, 77307.168998, 77556.943215, 58589.748687, 67914.656907, 0.001149, , [114 15], [131 19], [24 2], [132 63]
 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76610.902112, 58566.068727, 77644.348246, 77643.201608, 72616.130173, 0.001158, 0.003837, [177 41], [95 31], [149 104], [117 33]
 11, Novel, 75.856687, 78.048483, 77.232329, 75.493086, 76.657646, 58204.766726, 77307.168998, 77556.943215, 58589.748687, 67914.656907, 0.001149, , [114 15], [131 19], [24 2], [132 63]
 12, Sample, 82.893063, 82.893063, 78.110249, 79.156153, 80.763132, 76482.772589, 111920.825232, 77490.514260, 77345.243743, 85809.838956, 0.000964, -0.099922, [93 36], [95 182], [183 124], [96 117]
 12, Novel, 78.108032, 77.507114, 75.544671, 82.893063, 78.513220, 76683.977750, 77537.570017, 58803.876497, 58826.328299, 67962.938141, 0.001178, , [171 53], [69 122], [129 82], [115 120]
 13, Sample, 82.893063, 77.507114, 82.893063, 78.841948, 80.533797, 76464.773842, 77537.570017, 112193.687303, 77600.823746, 85949.213727, 0.000960, 0.061999, [82 40], [69 122], [124 161], [24 65]
 13, Novel, 30.702825, 32.173274, 82.893063, 82.893063, 57.165556, 109521.178983, 111872.918889, 58652.568185, 58826.328299, 84718.248589, 0.000848, , [199 44], [100 26], [40 148], [115 120]
 14, Sample, 78.928118, 82.893063, 82.893063, 77.800984, 80.628807, 76713.250021, 77470.856497, 58652.568185, 77284.394357, 72530.267265, 0.001130, 0.059455, [122 13], [7 105], [40 148], [8 42]
 14, Novel, 82.893063, 20.664783, 77.232329, 77.667766, 64.614485, 58180.930112, 77310.999667, 77556.943215, 58670.202998, 67929.768998, 0.001003, , [33 179], [91 22], [24 2], [69 184]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76584.506865, 77217.981311, 58652.568185, 111976.115464, 81107.792956, 0.001077, 0.110506, [28 46], [165 7], [40 148], [54 118]
 15, Novel, 80.012488, 82.893063, 78.110249, 23.091870, 66.026918, 109546.939809, 58566.068727, 77490.514260, 77487.836746, 80772.839886, 0.000863, , [75 150], [95 31], [183 124], [8 149]
 16, Sample, 82.893063, 82.893063, 77.131772, 82.893063, 81.452740, 76584.506865, 77217.981311, 77316.258650, 58826.328299, 72486.268781, 0.001141, 0.202843, [28 46], [165 7], [69 183], [115 120]
 16, Novel, 82.893063, 19.377389, 22.167891, 77.667766, 50.526527, 76610.902112, 58480.394909, 77345.987043, 58670.202998, 67776.871765, 0.000756, , [177 41], [1 84], [5 49], [69 184]
 17, Sample, 82.893063, 80.835395, 82.893063, 77.667766, 81.072322, 58180.930112, 111610.483226, 112193.687303, 58670.202998, 85163.825910, 0.001053, 0.147444, [33 179], [31 88], [124 161], [69 184]
 17, Novel, 14.570044, 82.893063, 82.893063, 82.893063, 65.812309, 58220.130310, 77470.856497, 77560.432340, 111976.115464, 81306.883653, 0.000782, , [117 51], [7 105], [102 116], [54 118]
 18, Sample, 82.893063, 82.893063, 76.258462, 75.493086, 79.384419, 76482.772589, 77216.095580, 58768.055854, 58589.748687, 67764.168178, 0.001186, 0.147325, [93 36], [9 49], [191 4], [132 63]
 18, Novel, 82.893063, 81.041842, 78.110249, 79.477291, 80.380611, 76584.506865, 111604.468107, 77490.514260, 112138.551494, 94454.510182, 0.000881, , [28 46], [171 94], [183 124], [157 48]
