
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 76.531936, 78.925051, 79.031291, 78.561417, 78.262424, 58252.075404, 77451.306002, 77568.178004, 58650.510750, 67980.517540, 0.001173, , [31 83], [196 34], [123 70], [99 148]
 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76520.857131, 58680.361701, 77676.734966, 77481.429683, 72589.845870, 0.001158, -0.006251, [61 22], [61 19], [117 191], [161 129]
 11, Novel, 76.531936, 78.925051, 79.031291, 78.561417, 78.262424, 58252.075404, 77451.306002, 77568.178004, 58650.510750, 67980.517540, 0.001173, , [31 83], [196 34], [123 70], [99 148]
 12, Sample, 82.893063, 82.893063, 77.266371, 78.464584, 80.379270, 76452.061039, 111884.861940, 77454.492333, 77502.181512, 85823.399206, 0.000959, -0.103180, [186 136], [109 142], [197 23], [137 184]
 12, Novel, 78.913615, 77.545151, 77.616348, 80.130863, 78.551494, 76553.648600, 77316.511043, 58856.245538, 58701.556325, 67856.990376, 0.001179, , [101 130], [165 20], [112 189], [37 180]
 13, Sample, 82.893063, 77.545151, 82.893063, 69.127454, 78.114683, 76393.962863, 77316.511043, 112156.774437, 77429.307334, 85824.138919, 0.000930, 0.056339, [185 37], [165 20], [98 34], [40 177]
 13, Novel, 28.933495, 30.971905, 82.893063, 80.130863, 55.732332, 109381.711887, 111610.653278, 58539.209567, 58701.556325, 84558.282764, 0.000831, , [177 132], [130 154], [197 116], [37 180]
 14, Sample, 77.986969, 82.893063, 82.893063, 76.999574, 80.193167, 76637.734540, 77496.689798, 58539.209567, 77397.813112, 72517.861754, 0.001125, 0.057322, [126 191], [144 117], [197 116], [43 81]
 14, Novel, 82.893063, 20.310962, 79.031291, 76.528029, 64.690836, 58118.429012, 77175.732334, 77568.178004, 58773.970427, 67909.077444, 0.001003, , [150 38], [141 147], [123 70], [174 57]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76634.193641, 77405.302623, 58539.209567, 112125.224515, 81175.982586, 0.001077, 0.114641, [155 10], [75 184], [197 116], [87 86]
 15, Novel, 81.475258, 82.893063, 77.266371, 20.716724, 65.587854, 109510.399033, 58680.361701, 77454.492333, 77427.908040, 80768.290277, 0.000855, , [104 2], [61 19], [197 23], [90 19]
 16, Sample, 82.893063, 82.893063, 77.159361, 80.130863, 80.769088, 76634.193641, 77405.302623, 77221.362558, 58701.556325, 72490.603787, 0.001129, 0.212690, [155 10], [75 184], [140 196], [37 180]
 16, Novel, 82.893063, 14.976023, 22.523056, 76.528029, 49.230043, 76520.857131, 58628.883317, 77225.371410, 58773.970427, 67787.270571, 0.000733, , [61 22], [114 188], [168 141], [174 57]
 17, Sample, 82.893063, 81.190506, 82.893063, 76.528029, 80.876166, 58118.429012, 111681.402821, 112156.774437, 58773.970427, 85182.644174, 0.001049, 0.135166, [150 38], [51 115], [98 34], [174 57]
 17, Novel, 18.498223, 82.893063, 82.893063, 82.893063, 66.794353, 58133.796156, 77496.689798, 77584.715706, 112125.224515, 81335.106544, 0.000799, , [172 143], [144 117], [97 149], [87 86]
 18, Sample, 82.893063, 82.893063, 75.438045, 78.561417, 79.946397, 76452.061039, 77399.303179, 58785.467704, 58650.510750, 67821.835668, 0.001194, 0.151470, [186 136], [191 154], [54 195], [99 148]
 18, Novel, 82.893063, 80.471454, 77.266371, 80.862941, 80.373457, 76634.193641, 111832.873865, 77454.492333, 111977.085705, 94474.661386, 0.000880, , [155 10], [91 79], [197 23], [164 25]
