
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76904.596453, 58691.076047, 77432.921389, 77404.637397, 72608.307822, 0.001158, 0.003031, [124 113], [76 139], [118 131], [149 179]
 11, Novel, 75.357303, 77.890032, 77.977856, 75.729950, 76.738786, 57899.929102, 77464.757443, 77323.276086, 58787.663605, 67868.906559, 0.001151, , [8 200], [102 94], [79 70], [188 70]
 12, Sample, 82.893063, 82.893063, 77.368516, 77.240255, 80.098724, 76720.068489, 111863.233255, 77283.389424, 77745.789277, 85903.120111, 0.000954, -0.107970, [3 184], [170 23], [57 57], [190 190]
 12, Novel, 77.136719, 78.520361, 76.609775, 82.893063, 78.789980, 76679.725207, 77267.551708, 58725.699566, 58658.146035, 67832.780629, 0.001185, , [165 135], [115 138], [153 96], [56 52]
 13, Sample, 82.893063, 78.520361, 82.893063, 76.773195, 80.269921, 76900.309498, 77267.551708, 111958.497354, 77353.848196, 85870.051689, 0.000957, 0.068057, [47 49], [115 138], [92 105], [75 151]
 13, Novel, 29.627644, 27.190730, 82.893063, 82.893063, 55.651125, 109954.081504, 111549.718511, 58666.866305, 58658.146035, 84707.203089, 0.000835, , [149 124], [88 30], [76 46], [56 52]
 14, Sample, 76.712066, 82.893063, 82.893063, 79.257139, 80.438833, 76417.061274, 77511.313995, 58666.866305, 77657.083206, 72563.081195, 0.001127, 0.065756, [162 96], [192 40], [76 46], [152 96]
 14, Novel, 82.893063, 17.203202, 77.977856, 76.737233, 63.702839, 58523.881835, 77152.067714, 77323.276086, 58898.784783, 67974.502604, 0.000988, , [9 57], [177 173], [79 70], [168 148]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76286.506553, 77451.486164, 58666.866305, 112354.476712, 81189.833934, 0.001077, 0.114659, [128 59], [151 126], [76 46], [8 21]
 15, Novel, 80.125512, 82.893063, 77.368516, 21.432471, 65.454890, 109606.684393, 58691.076047, 77283.389424, 77402.382888, 80745.883188, 0.000855, , [61 120], [76 139], [57 57], [101 23]
 16, Sample, 82.893063, 82.893063, 78.356824, 82.893063, 81.759003, 76286.506553, 77451.486164, 77557.221699, 58658.146035, 72488.340113, 0.001145, 0.208972, [128 59], [151 126], [110 186], [56 52]
 16, Novel, 82.893063, 16.229001, 26.223263, 76.737233, 50.520640, 76904.596453, 58648.457966, 77253.032554, 58898.784783, 67926.217939, 0.000749, , [124 113], [155 96], [113 56], [168 148]
 17, Sample, 82.893063, 81.696206, 82.893063, 76.737233, 81.054891, 58523.881835, 111779.207508, 111958.497354, 58898.784783, 85290.092870, 0.001048, 0.143923, [9 57], [72 103], [92 105], [168 148]
 17, Novel, 15.100606, 82.893063, 82.893063, 82.893063, 65.944949, 58097.119644, 77511.313995, 77547.765442, 112354.476712, 81377.668948, 0.000784, , [7 39], [192 40], [87 134], [8 21]
 18, Sample, 82.893063, 82.893063, 75.255972, 75.729950, 79.193012, 76720.068489, 77445.485669, 58575.546634, 58787.663605, 67882.191099, 0.001181, 0.144745, [3 184], [107 8], [149 179], [188 70]
 18, Novel, 82.893063, 80.768398, 77.368516, 80.576930, 80.401727, 76286.506553, 111853.948542, 77283.389424, 112005.891999, 94357.434129, 0.000882, , [128 59], [77 126], [57 57], [28 10]
