
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.050 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 76.281021, 79.059376, 78.451859, 78.203947, 77.999050, 58149.151575, 77286.927141, 77568.130961, 58644.451338, 67912.165254, 0.001170, , [42 107], [144 95], [46 196], [199 126]
 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76559.572464, 58623.605073, 77617.760494, 77592.660511, 72598.399635, 0.001158, -0.005013, [196 103], [160 93], [5 13], [71 199]
 11, Novel, 76.281021, 79.059376, 78.451859, 78.203947, 77.999050, 58149.151575, 77286.927141, 77568.130961, 58644.451338, 67912.165254, 0.001170, , [42 107], [144 95], [46 196], [199 126]
 12, Sample, 82.893063, 82.893063, 78.626450, 80.390340, 81.200729, 76672.747629, 111781.058548, 77488.124588, 77385.211617, 85831.785596, 0.000969, -0.101166, [75 199], [163 56], [13 45], [152 117]
 12, Novel, 77.390264, 79.790688, 76.215696, 82.893063, 79.072428, 76457.999062, 77392.698840, 58785.995588, 58826.849739, 67865.885807, 0.001187, , [5 127], [33 81], [199 127], [53 58]
 13, Sample, 82.893063, 79.790688, 82.893063, 80.113900, 81.422679, 76601.214296, 77392.698840, 112046.069564, 77587.325921, 85906.827155, 0.000971, 0.074333, [183 118], [33 81], [112 31], [48 61]
 13, Novel, 29.076512, 29.040244, 82.893063, 82.893063, 55.975721, 109566.468523, 111603.312867, 58658.898982, 58826.849739, 84663.882528, 0.000837, , [171 23], [109 7], [189 22], [53 58]
 14, Sample, 76.964263, 82.893063, 82.893063, 78.146282, 80.224168, 76390.282343, 77430.353998, 58658.898982, 77364.314644, 72460.962492, 0.001125, 0.061900, [28 49], [151 60], [189 22], [79 113]
 14, Novel, 82.893063, 19.079426, 78.451859, 75.943754, 64.092025, 58233.418464, 77197.519607, 77568.130961, 58665.457982, 67916.131753, 0.000994, , [138 63], [124 68], [46 196], [121 142]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76653.545666, 77280.684097, 58658.898982, 111958.056671, 81137.796354, 0.001077, 0.116438, [82 159], [68 90], [189 22], [9 113]
 15, Novel, 80.937340, 82.893063, 78.626450, 18.823629, 65.320121, 109784.780239, 58623.605073, 77488.124588, 77421.602591, 80829.528123, 0.000852, , [180 9], [160 93], [13 45], [141 101]
 16, Sample, 82.893063, 82.893063, 78.071818, 82.893063, 81.687752, 76653.545666, 77280.684097, 77325.680419, 58826.849739, 72521.689980, 0.001143, 0.227962, [82 159], [68 90], [179 103], [53 58]
 16, Novel, 82.893063, 13.834174, 20.206849, 75.943754, 48.219460, 76559.572464, 58505.724347, 77341.978103, 58665.457982, 67768.183224, 0.000719, , [196 103], [142 167], [95 132], [121 142]
 17, Sample, 82.893063, 81.677499, 82.893063, 75.943754, 80.851845, 58233.418464, 111583.252575, 112046.069564, 58665.457982, 85132.049646, 0.001047, 0.141708, [138 63], [13 170], [112 31], [121 142]
 17, Novel, 15.617105, 82.893063, 82.893063, 82.893063, 66.074074, 57986.384550, 77430.353998, 77509.838067, 111958.056671, 81221.158321, 0.000787, , [143 74], [151 60], [150 118], [9 113]
 18, Sample, 82.893063, 82.893063, 76.050489, 78.203947, 80.010140, 76672.747629, 77320.003565, 58785.119658, 58644.451338, 67855.580547, 0.001195, 0.145322, [75 199], [165 148], [48 59], [199 126]
 18, Novel, 82.893063, 82.651889, 78.626450, 81.829094, 81.500124, 76653.545666, 111545.932593, 77488.124588, 112054.090645, 94435.423373, 0.000892, , [82 159], [11 3], [13 45], [167 160]
