
Group Lesion
Experiment:, list12, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.333, 0.667 0.950, 0.050 0.950, 0.667 0.333 ],Novel: , [ 0.950 0.050, 0.050 0.050, 0.333 0.950, 0.050 0.333 ] Stim Pair 2:,Sample: , [ 0.333 0.950, 0.667 0.950, 0.333 0.050, 0.333 0.333 ],Novel: , [ 0.050 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.050 ] Stim Pair 3:,Sample: , [ 0.667 0.333, 0.667 0.950, 0.333 0.667, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.333, 0.050 0.667, 0.333 0.333 ] Stim Pair 4:,Sample: , [ 0.950 0.950, 0.667 0.333, 0.050 0.950, 0.667 0.950 ],Novel: , [ 0.050 0.333, 0.333 0.667, 0.950 0.667, 0.333 0.050 ] Stim Pair 5:,Sample: , [ 0.667 0.333, 0.950 0.667, 0.050 0.950, 0.667 0.950 ],Novel: , [ 0.333 0.950, 0.333 0.333, 0.050 0.050, 0.667 0.050 ] Stim Pair 6:,Sample: , [ 0.050 0.667, 0.050 0.050, 0.667 0.667, 0.050 0.950 ],Novel: , [ 0.667 0.950, 0.950 0.050, 0.950 0.667, 0.950 0.950 ] Stim Pair 7:,Sample: , [ 0.667 0.050, 0.950 0.050, 0.050 0.667, 0.333 0.050 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.667 0.333, 0.950 0.333 ] Stim Pair 8:,Sample: , [ 0.950 0.050, 0.333 0.950, 0.333 0.050, 0.950 0.667 ],Novel: , [ 0.667 0.950, 0.333 0.333, 0.050 0.050, 0.050 0.333 ] Stim Pair 9:,Sample: , [ 0.333 0.667, 0.333 0.333, 0.667 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.950, 0.667 0.050, 0.050 0.667, 0.050 0.950 ] Stim Pair 10:,Sample: , [ 0.333 0.667, 0.050 0.333, 0.333 0.950, 0.333 0.050 ],Novel: , [ 0.950 0.050, 0.667 0.667, 0.667 0.950, 0.950 0.667 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.950 0.050, 0.333 0.950, 0.950 0.667 ],Novel: , [ 0.050 0.950, 0.050 0.667, 0.333 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.333 0.667, 0.333 0.333, 0.950 0.950, 0.950 0.667 ],Novel: , [ 0.667 0.050, 0.667 0.333, 0.333 0.050, 0.950 0.333 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 7, Novel, 80.125512, 17.233914, 29.032062, 22.035619, 37.106777, 109593.878652, 58534.624700, 111971.233265, 77531.053410, 89407.697507, 0.000392, , [61 120], [76 139], [112 95], [157 177]
 8, Sample, 75.357303, 78.153041, 82.893063, 82.893063, 79.824118, 57969.163593, 77309.505855, 77392.015863, 77542.598738, 72553.321012, 0.001113, 0.488452, [8 200], [113 54], [87 134], [101 23]
 8, Novel, 20.016738, 82.893063, 16.799662, 18.614974, 34.581109, 76680.698192, 111863.666680, 58515.112527, 77389.748128, 81112.306382, 0.000382, , [165 135], [77 126], [153 96], [146 39]
 9, Sample, 82.893063, 82.893063, 76.774701, 75.729950, 79.572695, 110111.152616, 111863.666680, 112029.202190, 58782.373941, 98196.598857, 0.000867, -0.014188, [149 124], [77 126], [61 61], [188 70]
 9, Novel, 77.185117, 19.017765, 77.977856, 76.748968, 62.732426, 76868.760881, 77357.570647, 77363.366482, 58615.604505, 72551.325629, 0.000892, , [124 113], [192 40], [79 70], [56 52]
 10, Sample, 82.893063, 78.847809, 82.893063, 82.893063, 81.881750, 110111.152616, 77403.380531, 77468.440944, 77694.680652, 85669.413686, 0.000977, 0.139524, [149 124], [151 126], [57 57], [152 96]
 10, Novel, 75.357303, 27.190730, 26.223263, 82.893063, 52.916090, 57969.163593, 111633.039540, 77404.045795, 77542.598738, 81137.211917, 0.000738, , [8 200], [88 30], [113 56], [101 23]
 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109488.418026, 58705.797954, 77468.440944, 77542.598738, 80801.313915, 0.001077, 0.469071, [15 154], [159 132], [57 57], [101 23]
 11, Novel, 19.012273, 21.256949, 80.087343, 18.614974, 34.742885, 58351.307107, 77277.953793, 111924.731495, 77389.748128, 81235.935131, 0.000389, , [9 57], [107 8], [139 34], [146 39]
 12, Sample, 82.893063, 82.893063, 75.338101, 82.893063, 81.004323, 110111.152616, 111863.666680, 58730.364873, 77542.598738, 89561.945727, 0.000961, 0.107834, [149 124], [77 126], [76 46], [101 23]
 12, Novel, 77.720912, 80.856253, 82.893063, 22.035619, 65.876462, 76310.102078, 111806.480465, 77392.015863, 77531.053410, 85759.912954, 0.000774, , [128 59], [170 23], [87 134], [157 177]
