
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.333, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.333 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.950 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 75.811948, 77.801780, 28.374026, 77.885954, 64.968427, 58229.263089, 77414.352882, 111975.485301, 58862.132768, 76620.308510, 0.000971, , [56 30], [33 99], [8 97], [91 25]
 11, Sample, 77.222437, 82.893063, 82.893063, 82.893063, 81.475407, 76423.819755, 58615.085586, 77354.805237, 77396.077110, 72447.446922, 0.001142, 0.020723, [41 93], [92 133], [79 74], [159 180]
 11, Novel, 75.811948, 77.801780, 78.236297, 82.893063, 78.685772, 58229.263089, 77414.352882, 77609.108453, 77704.791275, 72739.378925, 0.001095, , [56 30], [33 99], [47 191], [143 110]
 12, Sample, 82.893063, 82.893063, 80.326682, 77.716451, 80.957315, 76514.121647, 111891.359134, 77481.463443, 77349.644805, 85809.147257, 0.000966, -0.100932, [182 92], [103 19], [94 139], [107 23]
 12, Novel, 77.819499, 79.426313, 75.277615, 82.893063, 78.854122, 76465.378590, 77332.798530, 58816.236533, 58833.149229, 67861.890720, 0.001183, , [78 82], [184 79], [96 21], [178 40]
 13, Sample, 82.893063, 79.426313, 82.893063, 77.444905, 80.664336, 76459.622435, 77332.798530, 112146.162008, 77471.845190, 85852.607041, 0.000963, 0.068474, [43 59], [184 79], [101 82], [142 32]
 13, Novel, 30.368188, 28.598369, 82.893063, 82.893063, 56.188171, 109380.417340, 111514.767841, 58643.344624, 58833.149229, 84592.919758, 0.000839, , [67 139], [65 172], [130 22], [178 40]
 14, Sample, 78.024876, 82.893063, 82.893063, 78.592319, 80.600830, 76512.716691, 77516.109608, 58643.344624, 77523.633072, 72548.950999, 0.001129, 0.058506, [15 177], [1 18], [130 22], [156 68]
 14, Novel, 82.893063, 20.661147, 78.236297, 77.004495, 64.698751, 58117.019948, 77072.919496, 77609.108453, 58572.392698, 67842.860149, 0.001004, , [113 66], [69 72], [47 191], [198 28]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76672.388142, 77417.034167, 58643.344624, 111739.060625, 81117.956889, 0.001077, 0.098198, [13 85], [40 57], [130 22], [61 47]
 15, Novel, 82.893063, 82.893063, 80.326682, 25.455423, 67.892058, 109593.523245, 58615.085586, 77481.463443, 77216.851583, 80726.730964, 0.000884, , [84 172], [92 133], [94 139], [20 126]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76672.388142, 77417.034167, 77354.805237, 58833.149229, 72569.344194, 0.001158, 0.230167, [13 85], [40 57], [79 74], [178 40]
 16, Novel, 77.222437, 18.790016, 19.581300, 77.004495, 48.149562, 76423.819755, 58625.599142, 77306.201899, 58572.392698, 67732.003373, 0.000725, , [41 93], [111 166], [88 105], [198 28]
 17, Sample, 82.893063, 80.550802, 82.893063, 77.004495, 80.835356, 58117.019948, 111582.328172, 112146.162008, 58572.392698, 85104.475706, 0.001051, 0.140602, [113 66], [80 162], [101 82], [198 28]
 17, Novel, 16.618383, 82.893063, 82.893063, 82.893063, 66.324393, 58047.662394, 77516.109608, 77573.196497, 111739.060625, 81219.007281, 0.000792, , [85 97], [1 18], [75 115], [61 47]
 18, Sample, 82.893063, 82.893063, 77.748565, 77.885954, 80.355162, 76514.121647, 77372.701678, 58801.212150, 58862.132768, 67887.542061, 0.001200, 0.148170, [182 92], [34 70], [33 71], [91 25]
 18, Novel, 82.893063, 81.414215, 80.326682, 79.901287, 81.133812, 76672.388142, 111735.163052, 77481.463443, 111790.603714, 94419.904588, 0.000890, , [13 85], [80 188], [94 139], [21 193]
