
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.333, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.333 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.950 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 76.531936, 78.925051, 30.290202, 78.561417, 66.077152, 58257.286442, 77451.306002, 111866.574251, 58650.510750, 76556.419361, 0.000986, , [31 83], [196 34], [30 50], [99 148]
 11, Sample, 77.810010, 82.893063, 82.893063, 82.893063, 81.622300, 76479.817878, 58680.361701, 77263.376616, 77481.429683, 72476.246470, 0.001143, 0.016659, [61 22], [61 19], [140 196], [161 129]
 11, Novel, 76.531936, 78.925051, 79.031291, 82.893063, 79.345335, 58257.286442, 77451.306002, 77558.619037, 77386.393303, 72663.401196, 0.001106, , [31 83], [196 34], [123 70], [55 71]
 12, Sample, 82.893063, 82.893063, 77.266371, 78.464584, 80.379270, 76462.918660, 111884.861940, 77449.538764, 77502.181512, 85824.875219, 0.000959, -0.103664, [186 136], [109 142], [197 23], [137 184]
 12, Novel, 78.913615, 77.545151, 77.864411, 80.130863, 78.613510, 76543.603973, 77316.511043, 58849.084604, 58701.556325, 67852.688986, 0.001181, , [101 130], [165 20], [112 189], [37 180]
 13, Sample, 82.893063, 77.545151, 82.893063, 69.127454, 78.114683, 76394.295829, 77316.511043, 112146.607791, 77429.307334, 85821.680499, 0.000930, 0.056360, [185 37], [165 20], [98 34], [40 177]
 13, Novel, 28.933495, 30.971905, 82.893063, 80.130863, 55.732332, 109383.950163, 111610.653278, 58542.446967, 58701.556325, 84559.651683, 0.000831, , [177 132], [130 154], [197 116], [37 180]
 14, Sample, 77.986969, 82.893063, 82.893063, 76.999574, 80.193167, 76636.614426, 77496.689798, 58542.446967, 77397.813112, 72518.391076, 0.001125, 0.057270, [126 191], [144 117], [197 116], [43 81]
 14, Novel, 82.893063, 20.310962, 79.031291, 76.528029, 64.690836, 58108.854887, 77175.732334, 77558.619037, 58773.970427, 67904.294171, 0.001003, , [150 38], [141 147], [123 70], [174 57]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76643.022683, 77405.302623, 58542.446967, 112125.224515, 81178.999197, 0.001077, 0.112783, [155 10], [75 184], [197 116], [87 86]
 15, Novel, 82.893063, 82.893063, 77.266371, 20.716724, 65.942305, 109548.801381, 58680.361701, 77449.538764, 77427.908040, 80776.652472, 0.000859, , [104 2], [61 19], [197 23], [90 19]
 16, Sample, 82.893063, 82.893063, 82.893063, 80.130863, 82.202513, 76643.022683, 77405.302623, 77263.376616, 58701.556325, 72503.314562, 0.001148, 0.231168, [155 10], [75 184], [140 196], [37 180]
 16, Novel, 77.810010, 14.976023, 22.523056, 76.528029, 47.959280, 76479.817878, 58628.883317, 77224.446868, 58773.970427, 67776.779623, 0.000717, , [61 22], [114 188], [168 141], [174 57]
 17, Sample, 82.893063, 81.190506, 82.893063, 76.528029, 80.876166, 58108.854887, 111681.402821, 112146.607791, 58773.970427, 85177.708981, 0.001049, 0.135189, [150 38], [51 115], [98 34], [174 57]
 17, Novel, 18.498223, 82.893063, 82.893063, 82.893063, 66.794353, 58128.902766, 77496.689798, 77580.652608, 112125.224515, 81332.867422, 0.000799, , [172 143], [144 117], [97 149], [87 86]
 18, Sample, 82.893063, 82.893063, 75.438045, 78.561417, 79.946397, 76462.918660, 77399.303179, 58779.160358, 58650.510750, 67822.973237, 0.001194, 0.151477, [186 136], [191 154], [54 195], [99 148]
 18, Novel, 82.893063, 80.471454, 77.266371, 80.862941, 80.373457, 76643.022683, 111832.873865, 77449.538764, 111977.085705, 94475.630254, 0.000880, , [155 10], [91 79], [197 23], [164 25]
