
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.333, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.333 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.950 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 75.357303, 77.890032, 27.383190, 75.729950, 64.090119, 57906.101800, 77464.757443, 111714.633213, 58787.663605, 76468.289015, 0.000960, , [8 200], [102 94], [139 34], [188 70]
 11, Sample, 77.185117, 82.893063, 82.893063, 82.893063, 81.466077, 76864.167504, 58691.076047, 77598.145875, 77404.637397, 72639.506706, 0.001139, 0.019070, [124 113], [76 139], [110 186], [149 179]
 11, Novel, 75.357303, 77.890032, 77.977856, 82.893063, 78.529564, 57906.101800, 77464.757443, 77312.631018, 77490.998839, 72543.622275, 0.001096, , [8 200], [102 94], [79 70], [146 39]
 12, Sample, 82.893063, 82.893063, 77.368516, 77.240255, 80.098724, 76728.881770, 111863.233255, 77279.555880, 77745.789277, 85904.365046, 0.000954, -0.108016, [3 184], [170 23], [57 57], [190 190]
 12, Novel, 77.136719, 78.520361, 76.609775, 82.893063, 78.789980, 76670.766209, 77267.551708, 58715.103034, 58658.146035, 67827.891747, 0.001185, , [165 135], [115 138], [153 96], [56 52]
 13, Sample, 82.893063, 78.520361, 82.893063, 76.773195, 80.269921, 76898.321799, 77267.551708, 111947.440430, 77353.848196, 85866.790533, 0.000957, 0.068089, [47 49], [115 138], [92 105], [75 151]
 13, Novel, 29.627644, 27.190730, 82.893063, 82.893063, 55.651125, 109952.675837, 111549.718511, 58672.424955, 58658.146035, 84708.241334, 0.000835, , [149 124], [88 30], [76 46], [56 52]
 14, Sample, 76.712066, 82.893063, 82.893063, 79.257139, 80.438833, 76416.896097, 77511.313995, 58672.424955, 77657.083206, 72564.429563, 0.001127, 0.065691, [162 96], [192 40], [76 46], [152 96]
 14, Novel, 82.893063, 17.203202, 77.977856, 76.737233, 63.702839, 58512.982120, 77152.067714, 77312.631018, 58898.784783, 67969.116409, 0.000988, , [9 57], [177 173], [79 70], [168 148]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76296.157072, 77451.486164, 58672.424955, 112354.476712, 81193.636226, 0.001077, 0.111028, [128 59], [151 126], [76 46], [8 21]
 15, Novel, 82.893063, 82.893063, 77.368516, 21.432471, 66.146778, 109644.215926, 58691.076047, 77279.555880, 77402.382888, 80754.307685, 0.000862, , [61 120], [76 139], [57 57], [101 23]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76296.157072, 77451.486164, 77598.145875, 58658.146035, 72500.983786, 0.001160, 0.226801, [128 59], [151 126], [110 186], [56 52]
 16, Novel, 77.185117, 16.229001, 26.223263, 76.737233, 49.093654, 76864.167504, 58648.457966, 77254.803720, 58898.784783, 67916.553493, 0.000731, , [124 113], [155 96], [113 56], [168 148]
 17, Sample, 82.893063, 81.696206, 82.893063, 76.737233, 81.054891, 58512.982120, 111779.207508, 111947.440430, 58898.784783, 85284.603710, 0.001048, 0.143947, [9 57], [72 103], [92 105], [168 148]
 17, Novel, 15.100606, 82.893063, 82.893063, 82.893063, 65.944949, 58093.102140, 77511.313995, 77542.085152, 112354.476712, 81375.244500, 0.000784, , [7 39], [192 40], [87 134], [8 21]
 18, Sample, 82.893063, 82.893063, 75.255972, 75.729950, 79.193012, 76728.881770, 77445.485669, 58569.139030, 58787.663605, 67882.792519, 0.001181, 0.144759, [3 184], [107 8], [149 179], [188 70]
 18, Novel, 82.893063, 80.768398, 77.368516, 80.576930, 80.401727, 76296.157072, 111853.948542, 77279.555880, 112005.891999, 94358.888373, 0.000882, , [128 59], [77 126], [57 57], [28 10]
