
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.333, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.333 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.950 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 13, Novel, 30.702825, 32.173274, 82.893063, 82.893063, 57.165556, 109521.255372, 111872.918889, 58656.498912, 58826.328299, 84719.250368, 0.000848, , [199 44], [100 26], [40 148], [115 120]
 14, Sample, 78.928118, 82.893063, 82.893063, 77.800984, 80.628807, 76711.725923, 77470.856497, 58656.498912, 77284.394357, 72530.868922, 0.001130, 0.059401, [122 13], [7 105], [40 148], [8 42]
 14, Novel, 82.893063, 20.664783, 77.232329, 77.667766, 64.614485, 58170.854746, 77310.999667, 77547.525563, 58670.202998, 67924.895743, 0.001003, , [33 179], [91 22], [24 2], [69 184]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76593.426280, 77217.981311, 58656.498912, 111976.115464, 81111.005492, 0.001077, 0.106762, [28 46], [165 7], [40 148], [54 118]
 15, Novel, 82.893063, 82.893063, 78.110249, 23.091870, 66.747061, 109586.721563, 58566.068727, 77486.671539, 77487.836746, 80781.824644, 0.000869, , [75 150], [95 31], [183 124], [8 149]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76593.426280, 77217.981311, 77357.696264, 58826.328299, 72498.858038, 0.001159, 0.223435, [28 46], [165 7], [69 183], [115 120]
 16, Novel, 76.658725, 19.377389, 22.167891, 77.667766, 48.967943, 76569.461448, 58480.394909, 77346.312406, 58670.202998, 67766.592940, 0.000736, , [177 41], [1 84], [5 49], [69 184]
 17, Sample, 82.893063, 80.835395, 82.893063, 77.667766, 81.072322, 58170.854746, 111610.483226, 112186.325262, 58670.202998, 85159.466558, 0.001053, 0.147467, [33 179], [31 88], [124 161], [69 184]
 17, Novel, 14.570044, 82.893063, 82.893063, 82.893063, 65.812309, 58215.413932, 77470.856497, 77556.765452, 111976.115464, 81304.787836, 0.000782, , [117 51], [7 105], [102 116], [54 118]
 18, Sample, 82.893063, 82.893063, 76.258462, 75.493086, 79.384419, 76494.257841, 77216.095580, 58762.150179, 58589.748687, 67765.563072, 0.001186, 0.147332, [93 36], [9 49], [191 4], [132 63]
 18, Novel, 82.893063, 81.041842, 78.110249, 79.477291, 80.380611, 76593.426280, 111604.468107, 77486.671539, 112138.551494, 94455.779355, 0.000881, , [28 46], [171 94], [183 124], [157 48]
