
Group Lesion
Experiment:, list18, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.333 0.050, 0.050 0.667, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.333 0.333, 0.950 0.333, 0.667 0.950, 0.050 0.050 ] Stim Pair 2:,Sample: , [ 0.050 0.667, 0.667 0.333, 0.333 0.050, 0.050 0.333 ],Novel: , [ 0.950 0.333, 0.950 0.667, 0.333 0.667, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.950 0.050, 0.667 0.050, 0.050 0.050, 0.050 0.667 ],Novel: , [ 0.333 0.050, 0.667 0.950, 0.050 0.950, 0.050 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.333, 0.333 0.333, 0.667 0.050, 0.950 0.333 ],Novel: , [ 0.333 0.667, 0.333 0.050, 0.333 0.950, 0.050 0.667 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.333, 0.333 0.050, 0.050 0.950 ],Novel: , [ 0.667 0.050, 0.950 0.667, 0.333 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.050 0.950, 0.333 0.950, 0.050 0.667, 0.667 0.333 ],Novel: , [ 0.333 0.050, 0.050 0.333, 0.950 0.667, 0.667 0.050 ] Stim Pair 7:,Sample: , [ 0.050 0.050, 0.950 0.050, 0.667 0.050, 0.050 0.333 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.333 0.667, 0.950 0.667 ] Stim Pair 8:,Sample: , [ 0.050 0.950, 0.333 0.050, 0.667 0.050, 0.667 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.050, 0.050 0.667 ] Stim Pair 9:,Sample: , [ 0.667 0.950, 0.950 0.333, 0.333 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.333, 0.667 0.333, 0.950 0.667, 0.050 0.050 ] Stim Pair 10:,Sample: , [ 0.333 0.333, 0.050 0.950, 0.050 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.333 0.667, 0.050 0.050 ] Stim Pair 11:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.950 0.333, 0.667 0.950 ],Novel: , [ 0.950 0.050, 0.333 0.050, 0.050 0.667, 0.050 0.333 ] Stim Pair 12:,Sample: , [ 0.050 0.333, 0.667 0.333, 0.333 0.950, 0.667 0.050 ],Novel: , [ 0.667 0.950, 0.950 0.667, 0.050 0.050, 0.050 0.950 ] Stim Pair 13:,Sample: , [ 0.050 0.667, 0.950 0.667, 0.333 0.333, 0.333 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.950 0.950, 0.050 0.950 ] Stim Pair 14:,Sample: , [ 0.950 0.667, 0.667 0.050, 0.950 0.950, 0.333 0.050 ],Novel: , [ 0.050 0.950, 0.667 0.950, 0.050 0.667, 0.950 0.050 ] Stim Pair 15:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.950, 0.667 0.333 ],Novel: , [ 0.333 0.333, 0.050 0.950, 0.333 0.950, 0.950 0.667 ] Stim Pair 16:,Sample: , [ 0.667 0.050, 0.050 0.333, 0.950 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.950 0.050 ] Stim Pair 17:,Sample: , [ 0.050 0.950, 0.333 0.667, 0.333 0.333, 0.950 0.050 ],Novel: , [ 0.950 0.950, 0.667 0.050, 0.333 0.050, 0.667 0.333 ] Stim Pair 18:,Sample: , [ 0.050 0.333, 0.050 0.667, 0.050 0.950, 0.050 0.050 ],Novel: , [ 0.667 0.050, 0.333 0.333, 0.333 0.950, 0.667 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 10, Novel, 75.130308, 78.597928, 29.800799, 76.572214, 65.025312, 58274.295474, 77352.108026, 111764.719375, 58622.424219, 76503.386773, 0.000970, , [194 138], [161 192], [40 70], [134 143]
 11, Sample, 78.918467, 82.893063, 82.893063, 82.893063, 81.899414, 76352.281660, 58688.664236, 77487.241751, 77549.352519, 72519.385042, 0.001146, 0.024500, [33 144], [129 113], [51 171], [34 163]
 11, Novel, 75.130308, 78.597928, 76.531843, 82.893063, 78.288286, 58274.295474, 77352.108026, 77409.396670, 77368.975418, 72601.193897, 0.001091, , [194 138], [161 192], [2 29], [90 151]
 12, Sample, 82.893063, 82.893063, 78.442027, 76.811407, 80.259890, 76720.976680, 111758.304252, 77278.945064, 77431.843290, 85797.517321, 0.000957, -0.105437, [37 135], [136 165], [190 25], [43 192]
 12, Novel, 79.847417, 76.207020, 75.838050, 82.893063, 78.696388, 76303.786818, 77374.035932, 58805.250119, 58754.168656, 67809.310381, 0.001183, , [170 131], [59 16], [55 178], [55 139]
 13, Sample, 82.893063, 76.207020, 82.893063, 78.454630, 80.111944, 76536.573775, 77374.035932, 112136.052853, 77512.653828, 85889.829097, 0.000955, 0.063089, [120 112], [59 16], [37 8], [41 71]
 13, Novel, 29.082639, 30.597044, 82.893063, 82.893063, 56.366452, 109383.663095, 111631.096604, 58573.034980, 58754.168656, 84585.490834, 0.000842, , [169 149], [138 144], [93 170], [55 139]
 14, Sample, 76.199895, 82.893063, 82.893063, 77.359202, 79.836306, 76375.862504, 77425.140735, 58573.034980, 77365.755718, 72434.948485, 0.001121, 0.062879, [166 119], [39 154], [93 170], [108 37]
 14, Novel, 82.893063, 20.115354, 76.531843, 74.991785, 63.633011, 58113.492556, 77208.616277, 77409.396670, 58707.747086, 67859.813147, 0.000988, , [63 66], [132 18], [2 29], [60 167]
 15, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76798.723855, 77353.065469, 58573.034980, 112030.666499, 81188.872701, 0.001077, 0.108656, [175 35], [42 190], [93 170], [88 43]
 15, Novel, 82.893063, 82.893063, 78.442027, 21.666472, 66.473656, 109836.549757, 58688.664236, 77278.945064, 77414.973728, 80804.783196, 0.000866, , [183 4], [129 113], [190 25], [180 10]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76798.723855, 77353.065469, 77487.241751, 58754.168656, 72598.299933, 0.001158, 0.237727, [175 35], [42 190], [51 171], [55 139]
 16, Novel, 78.918467, 16.307791, 20.292896, 74.991785, 47.627735, 76352.281660, 58559.167413, 77170.891358, 58707.747086, 67697.521879, 0.000713, , [33 144], [109 141], [60 184], [60 167]
 17, Sample, 82.893063, 79.341206, 82.893063, 74.991785, 80.029780, 58113.492556, 111649.743309, 112136.052853, 58707.747086, 85151.758951, 0.001038, 0.128683, [63 66], [171 18], [37 8], [60 167]
 17, Novel, 19.001205, 82.893063, 82.893063, 82.893063, 66.920099, 57897.873363, 77425.140735, 77631.615476, 112030.666499, 81246.324018, 0.000802, , [41 62], [39 154], [6 107], [88 43]
 18, Sample, 82.893063, 82.893063, 76.513719, 76.572214, 79.718015, 76720.976680, 77403.704607, 58616.071454, 58622.424219, 67840.794240, 0.001191, 0.144876, [37 135], [158 96], [158 92], [134 143]
 18, Novel, 82.893063, 82.026513, 78.442027, 81.616809, 81.244603, 76798.723855, 111618.103671, 77278.945064, 112082.397184, 94444.542443, 0.000889, , [175 35], [126 97], [190 25], [182 19]
