
Group Lesion
Experiment:, list12, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 7, Novel, 23.036950, 79.231632, 75.107289, 82.893063, 65.067234, 76481.926508, 77428.494390, 58713.127778, 112032.866439, 81164.103779, 0.000836, , [125 38], [166 194], [187 1], [190 127]
 8, Sample, 82.893063, 82.893063, 81.316826, 75.060099, 80.540763, 58053.568089, 77427.081129, 112003.937736, 58848.113426, 76583.175095, 0.001125, 0.365981, [71 112], [139 137], [115 172], [119 33]
 8, Novel, 80.117395, 81.150934, 19.144784, 23.653825, 51.016735, 109741.842014, 111771.809573, 58529.869760, 77433.621208, 89369.285639, 0.000522, , [67 66], [76 156], [18 135], [106 200]
 9, Sample, 82.893063, 82.893063, 75.107289, 77.024835, 79.479563, 76473.336019, 58702.491233, 58713.127778, 77359.728794, 67812.170956, 0.001193, 0.637336, [158 4], [118 178], [187 1], [96 149]
 9, Novel, 27.535074, 20.810871, 16.570088, 19.595895, 21.127982, 109780.760263, 77282.232198, 58563.567218, 77240.565033, 80716.781178, 0.000264, , [146 113], [171 31], [104 1], [164 70]
 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76666.498369, 77445.019553, 77360.438709, 112032.866439, 85876.205768, 0.000991, 0.114917, [47 64], [102 78], [21 86], [190 127]
 10, Novel, 76.505318, 27.760444, 75.033951, 23.653825, 50.738385, 58202.478232, 111720.283211, 58729.939821, 77433.621208, 76521.580618, 0.000787, , [98 195], [4 181], [162 147], [106 200]
 11, Sample, 80.117395, 82.893063, 82.893063, 82.893063, 82.199146, 109741.842014, 77445.019553, 77360.438709, 112032.866439, 94145.041679, 0.000903, 0.068925, [67 66], [102 78], [21 86], [190 127]
 11, Novel, 76.505318, 27.760444, 75.033951, 23.653825, 50.738385, 58202.478232, 111720.283211, 58729.939821, 77433.621208, 76521.580618, 0.000787, , [98 195], [4 181], [162 147], [106 200]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.947183, 82.156593, 58053.568089, 58702.491233, 111870.451258, 77625.412465, 76562.980761, 0.001153, 0.438449, [71 112], [118 178], [94 200], [157 151]
 12, Novel, 15.582271, 79.231632, 18.779848, 20.562136, 33.538972, 58210.768895, 77428.494390, 77275.522845, 77297.452335, 72553.059616, 0.000450, , [52 88], [166 194], [40 92], [81 19]
