
Group Lesion
Experiment:, list12, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 7, Novel, 20.946418, 78.903127, 75.782792, 82.893063, 64.631350, 76259.526798, 77320.371167, 58743.748621, 112230.799233, 81138.611455, 0.000831, , [82 40], [189 63], [102 116], [157 48]
 8, Sample, 82.893063, 82.893063, 80.848179, 77.487435, 81.030435, 58419.807695, 77332.442795, 112144.093573, 58770.407333, 76666.687849, 0.001133, 0.395064, [117 51], [131 19], [124 161], [115 120]
 8, Novel, 79.301931, 80.835395, 16.149765, 18.814959, 48.775513, 109841.371251, 111628.780980, 58578.788704, 77549.179323, 89399.530064, 0.000491, , [115 149], [31 88], [148 92], [117 33]
 9, Sample, 82.893063, 82.893063, 75.782792, 79.288252, 80.214293, 76571.201846, 58565.528578, 58743.748621, 77582.282931, 67865.690494, 0.001202, 0.643976, [177 41], [95 31], [102 116], [8 149]
 9, Novel, 26.810047, 20.189963, 14.440946, 22.266563, 20.926880, 109450.541320, 77089.059507, 58590.831427, 77223.227451, 80588.414926, 0.000260, , [75 150], [9 49], [40 148], [96 117]
 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76346.683173, 77429.833624, 77440.658170, 112230.799233, 85861.993550, 0.000991, 0.120727, [93 36], [7 105], [69 183], [157 48]
 10, Novel, 75.856750, 29.990289, 76.258462, 18.814959, 50.230115, 58249.477840, 111762.880811, 58760.995292, 77549.179323, 76580.633316, 0.000778, , [114 15], [95 182], [191 4], [117 33]
 11, Sample, 79.301931, 82.893063, 82.893063, 82.893063, 81.995280, 109841.371251, 77429.833624, 77440.658170, 112230.799233, 94235.665570, 0.000900, 0.073076, [115 149], [7 105], [69 183], [157 48]
 11, Novel, 75.856750, 29.990289, 76.258462, 18.814959, 50.230115, 58249.477840, 111762.880811, 58760.995292, 77549.179323, 76580.633316, 0.000778, , [114 15], [95 182], [191 4], [117 33]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.319376, 81.999641, 58419.807695, 58565.528578, 112053.047049, 77491.707718, 76632.522760, 0.001149, 0.408678, [117 51], [95 31], [63 178], [66 116]
 12, Novel, 20.388562, 78.903127, 22.885636, 20.195553, 35.593220, 57920.637415, 77320.371167, 77352.376801, 77192.729045, 72446.528607, 0.000482, , [1 80], [189 63], [48 77], [8 42]
